country_code,country,year,indicator_code,indicator,theme,unit,value,source
DZA,Algeria,2014,SH.XPD.CHEX.GD.ZS,Current health spending,Health,% of GDP,6.0148,World Bank WDI
DZA,Algeria,2015,SH.XPD.CHEX.GD.ZS,Current health spending,Health,% of GDP,6.3344,World Bank WDI
DZA,Algeria,2016,SH.XPD.CHEX.GD.ZS,Current health spending,Health,% of GDP,6.0008,World Bank WDI
DZA,Algeria,2017,SH.XPD.CHEX.GD.ZS,Current health spending,Health,% of GDP,5.9485,World Bank WDI
DZA,Algeria,2018,SH.XPD.CHEX.GD.ZS,Current health spending,Health,% of GDP,5.9324,World Bank WDI
DZA,Algeria,2019,SH.XPD.CHEX.GD.ZS,Current health spending,Health,% of GDP,5.4173,World Bank WDI
DZA,Algeria,2020,SH.XPD.CHEX.GD.ZS,Current health spending,Health,% of GDP,5.6383,World Bank WDI
DZA,Algeria,2021,SH.XPD.CHEX.GD.ZS,Current health spending,Health,% of GDP,5.0219,World Bank WDI
DZA,Algeria,2022,SH.XPD.CHEX.GD.ZS,Current health spending,Health,% of GDP,3.6346,World Bank WDI
DZA,Algeria,2023,SH.XPD.CHEX.GD.ZS,Current health spending,Health,% of GDP,4.3508,World Bank WDI
EGY,"Egypt, Arab Rep.",2000,SH.XPD.CHEX.GD.ZS,Current health spending,Health,% of GDP,4.9224,World Bank WDI
EGY,"Egypt, Arab Rep.",2001,SH.XPD.CHEX.GD.ZS,Current health spending,Health,% of GDP,5.4003,World Bank WDI
EGY,"Egypt, Arab Rep.",2002,SH.XPD.CHEX.GD.ZS,Current health spending,Health,% of GDP,5.5107,World Bank WDI
EGY,"Egypt, Arab Rep.",2003,SH.XPD.CHEX.GD.ZS,Current health spending,Health,% of GDP,5.2243,World Bank WDI
EGY,"Egypt, Arab Rep.",2004,SH.XPD.CHEX.GD.ZS,Current health spending,Health,% of GDP,4.8573,World Bank WDI
EGY,"Egypt, Arab Rep.",2005,SH.XPD.CHEX.GD.ZS,Current health spending,Health,% of GDP,4.9223,World Bank WDI
EGY,"Egypt, Arab Rep.",2006,SH.XPD.CHEX.GD.ZS,Current health spending,Health,% of GDP,4.8419,World Bank WDI
EGY,"Egypt, Arab Rep.",2007,SH.XPD.CHEX.GD.ZS,Current health spending,Health,% of GDP,4.4449,World Bank WDI
EGY,"Egypt, Arab Rep.",2008,SH.XPD.CHEX.GD.ZS,Current health spending,Health,% of GDP,4.4663,World Bank WDI
EGY,"Egypt, Arab Rep.",2009,SH.XPD.CHEX.GD.ZS,Current health spending,Health,% of GDP,4.3787,World Bank WDI
EGY,"Egypt, Arab Rep.",2010,SH.XPD.CHEX.GD.ZS,Current health spending,Health,% of GDP,4.1532,World Bank WDI
EGY,"Egypt, Arab Rep.",2011,SH.XPD.CHEX.GD.ZS,Current health spending,Health,% of GDP,4.3571,World Bank WDI
EGY,"Egypt, Arab Rep.",2012,SH.XPD.CHEX.GD.ZS,Current health spending,Health,% of GDP,4.4589,World Bank WDI
EGY,"Egypt, Arab Rep.",2013,SH.XPD.CHEX.GD.ZS,Current health spending,Health,% of GDP,4.671,World Bank WDI
EGY,"Egypt, Arab Rep.",2014,SH.XPD.CHEX.GD.ZS,Current health spending,Health,% of GDP,4.7742,World Bank WDI
EGY,"Egypt, Arab Rep.",2015,SH.XPD.CHEX.GD.ZS,Current health spending,Health,% of GDP,5.0615,World Bank WDI
EGY,"Egypt, Arab Rep.",2016,SH.XPD.CHEX.GD.ZS,Current health spending,Health,% of GDP,5.0746,World Bank WDI
EGY,"Egypt, Arab Rep.",2017,SH.XPD.CHEX.GD.ZS,Current health spending,Health,% of GDP,5.3466,World Bank WDI
EGY,"Egypt, Arab Rep.",2018,SH.XPD.CHEX.GD.ZS,Current health spending,Health,% of GDP,4.7489,World Bank WDI
EGY,"Egypt, Arab Rep.",2019,SH.XPD.CHEX.GD.ZS,Current health spending,Health,% of GDP,4.5995,World Bank WDI
EGY,"Egypt, Arab Rep.",2020,SH.XPD.CHEX.GD.ZS,Current health spending,Health,% of GDP,4.1538,World Bank WDI
EGY,"Egypt, Arab Rep.",2021,SH.XPD.CHEX.GD.ZS,Current health spending,Health,% of GDP,4.6096,World Bank WDI
EGY,"Egypt, Arab Rep.",2022,SH.XPD.CHEX.GD.ZS,Current health spending,Health,% of GDP,4.7236,World Bank WDI
EGY,"Egypt, Arab Rep.",2023,SH.XPD.CHEX.GD.ZS,Current health spending,Health,% of GDP,4.8845,World Bank WDI
JOR,Jordan,2000,SH.XPD.CHEX.GD.ZS,Current health spending,Health,% of GDP,9.3437,World Bank WDI
JOR,Jordan,2001,SH.XPD.CHEX.GD.ZS,Current health spending,Health,% of GDP,9.5724,World Bank WDI
JOR,Jordan,2002,SH.XPD.CHEX.GD.ZS,Current health spending,Health,% of GDP,9.2786,World Bank WDI
JOR,Jordan,2003,SH.XPD.CHEX.GD.ZS,Current health spending,Health,% of GDP,8.789,World Bank WDI
JOR,Jordan,2004,SH.XPD.CHEX.GD.ZS,Current health spending,Health,% of GDP,8.7467,World Bank WDI
JOR,Jordan,2005,SH.XPD.CHEX.GD.ZS,Current health spending,Health,% of GDP,8.4944,World Bank WDI
JOR,Jordan,2006,SH.XPD.CHEX.GD.ZS,Current health spending,Health,% of GDP,7.6793,World Bank WDI
JOR,Jordan,2007,SH.XPD.CHEX.GD.ZS,Current health spending,Health,% of GDP,7.9098,World Bank WDI
JOR,Jordan,2008,SH.XPD.CHEX.GD.ZS,Current health spending,Health,% of GDP,8.4888,World Bank WDI
JOR,Jordan,2009,SH.XPD.CHEX.GD.ZS,Current health spending,Health,% of GDP,9.224,World Bank WDI
JOR,Jordan,2010,SH.XPD.CHEX.GD.ZS,Current health spending,Health,% of GDP,8.1703,World Bank WDI
JOR,Jordan,2011,SH.XPD.CHEX.GD.ZS,Current health spending,Health,% of GDP,8.1481,World Bank WDI
JOR,Jordan,2012,SH.XPD.CHEX.GD.ZS,Current health spending,Health,% of GDP,7.818,World Bank WDI
JOR,Jordan,2013,SH.XPD.CHEX.GD.ZS,Current health spending,Health,% of GDP,7.1659,World Bank WDI
JOR,Jordan,2014,SH.XPD.CHEX.GD.ZS,Current health spending,Health,% of GDP,7.2089,World Bank WDI
JOR,Jordan,2015,SH.XPD.CHEX.GD.ZS,Current health spending,Health,% of GDP,7.461,World Bank WDI
JOR,Jordan,2016,SH.XPD.CHEX.GD.ZS,Current health spending,Health,% of GDP,6.9764,World Bank WDI
JOR,Jordan,2017,SH.XPD.CHEX.GD.ZS,Current health spending,Health,% of GDP,7.1095,World Bank WDI
JOR,Jordan,2018,SH.XPD.CHEX.GD.ZS,Current health spending,Health,% of GDP,6.983,World Bank WDI
JOR,Jordan,2019,SH.XPD.CHEX.GD.ZS,Current health spending,Health,% of GDP,7.0724,World Bank WDI
JOR,Jordan,2020,SH.XPD.CHEX.GD.ZS,Current health spending,Health,% of GDP,7.5455,World Bank WDI
JOR,Jordan,2021,SH.XPD.CHEX.GD.ZS,Current health spending,Health,% of GDP,7.6973,World Bank WDI
JOR,Jordan,2022,SH.XPD.CHEX.GD.ZS,Current health spending,Health,% of GDP,7.7362,World Bank WDI
JOR,Jordan,2023,SH.XPD.CHEX.GD.ZS,Current health spending,Health,% of GDP,7.66,World Bank WDI
MAR,Morocco,2000,SH.XPD.CHEX.GD.ZS,Current health spending,Health,% of GDP,3.693,World Bank WDI
MAR,Morocco,2001,SH.XPD.CHEX.GD.ZS,Current health spending,Health,% of GDP,3.816,World Bank WDI
MAR,Morocco,2002,SH.XPD.CHEX.GD.ZS,Current health spending,Health,% of GDP,4.0612,World Bank WDI
MAR,Morocco,2003,SH.XPD.CHEX.GD.ZS,Current health spending,Health,% of GDP,4.0804,World Bank WDI
MAR,Morocco,2004,SH.XPD.CHEX.GD.ZS,Current health spending,Health,% of GDP,4.2321,World Bank WDI
MAR,Morocco,2005,SH.XPD.CHEX.GD.ZS,Current health spending,Health,% of GDP,4.3735,World Bank WDI
MAR,Morocco,2006,SH.XPD.CHEX.GD.ZS,Current health spending,Health,% of GDP,4.5659,World Bank WDI
MAR,Morocco,2007,SH.XPD.CHEX.GD.ZS,Current health spending,Health,% of GDP,4.8076,World Bank WDI
MAR,Morocco,2008,SH.XPD.CHEX.GD.ZS,Current health spending,Health,% of GDP,4.8379,World Bank WDI
MAR,Morocco,2009,SH.XPD.CHEX.GD.ZS,Current health spending,Health,% of GDP,5.2731,World Bank WDI
MAR,Morocco,2010,SH.XPD.CHEX.GD.ZS,Current health spending,Health,% of GDP,5.4186,World Bank WDI
MAR,Morocco,2011,SH.XPD.CHEX.GD.ZS,Current health spending,Health,% of GDP,5.3702,World Bank WDI
MAR,Morocco,2012,SH.XPD.CHEX.GD.ZS,Current health spending,Health,% of GDP,5.3962,World Bank WDI
MAR,Morocco,2013,SH.XPD.CHEX.GD.ZS,Current health spending,Health,% of GDP,5.2554,World Bank WDI
MAR,Morocco,2014,SH.XPD.CHEX.GD.ZS,Current health spending,Health,% of GDP,5.4163,World Bank WDI
MAR,Morocco,2015,SH.XPD.CHEX.GD.ZS,Current health spending,Health,% of GDP,5.1044,World Bank WDI
MAR,Morocco,2016,SH.XPD.CHEX.GD.ZS,Current health spending,Health,% of GDP,5.092,World Bank WDI
MAR,Morocco,2017,SH.XPD.CHEX.GD.ZS,Current health spending,Health,% of GDP,4.9892,World Bank WDI
MAR,Morocco,2018,SH.XPD.CHEX.GD.ZS,Current health spending,Health,% of GDP,4.9452,World Bank WDI
MAR,Morocco,2019,SH.XPD.CHEX.GD.ZS,Current health spending,Health,% of GDP,5.0204,World Bank WDI
MAR,Morocco,2020,SH.XPD.CHEX.GD.ZS,Current health spending,Health,% of GDP,5.7894,World Bank WDI
MAR,Morocco,2021,SH.XPD.CHEX.GD.ZS,Current health spending,Health,% of GDP,5.4531,World Bank WDI
MAR,Morocco,2022,SH.XPD.CHEX.GD.ZS,Current health spending,Health,% of GDP,5.7528,World Bank WDI
MAR,Morocco,2023,SH.XPD.CHEX.GD.ZS,Current health spending,Health,% of GDP,6.064,World Bank WDI
TUN,Tunisia,2000,SH.XPD.CHEX.GD.ZS,Current health spending,Health,% of GDP,4.8127,World Bank WDI
TUN,Tunisia,2001,SH.XPD.CHEX.GD.ZS,Current health spending,Health,% of GDP,4.8613,World Bank WDI
TUN,Tunisia,2002,SH.XPD.CHEX.GD.ZS,Current health spending,Health,% of GDP,5.1204,World Bank WDI
TUN,Tunisia,2003,SH.XPD.CHEX.GD.ZS,Current health spending,Health,% of GDP,5.2089,World Bank WDI
TUN,Tunisia,2004,SH.XPD.CHEX.GD.ZS,Current health spending,Health,% of GDP,5.1989,World Bank WDI
TUN,Tunisia,2005,SH.XPD.CHEX.GD.ZS,Current health spending,Health,% of GDP,5.1456,World Bank WDI
TUN,Tunisia,2006,SH.XPD.CHEX.GD.ZS,Current health spending,Health,% of GDP,5.1311,World Bank WDI
TUN,Tunisia,2007,SH.XPD.CHEX.GD.ZS,Current health spending,Health,% of GDP,5.1754,World Bank WDI
TUN,Tunisia,2008,SH.XPD.CHEX.GD.ZS,Current health spending,Health,% of GDP,5.1644,World Bank WDI
TUN,Tunisia,2009,SH.XPD.CHEX.GD.ZS,Current health spending,Health,% of GDP,5.406,World Bank WDI
TUN,Tunisia,2010,SH.XPD.CHEX.GD.ZS,Current health spending,Health,% of GDP,5.6095,World Bank WDI
TUN,Tunisia,2011,SH.XPD.CHEX.GD.ZS,Current health spending,Health,% of GDP,6.123,World Bank WDI
TUN,Tunisia,2012,SH.XPD.CHEX.GD.ZS,Current health spending,Health,% of GDP,6.2898,World Bank WDI
TUN,Tunisia,2013,SH.XPD.CHEX.GD.ZS,Current health spending,Health,% of GDP,6.5139,World Bank WDI
TUN,Tunisia,2014,SH.XPD.CHEX.GD.ZS,Current health spending,Health,% of GDP,6.4501,World Bank WDI
TUN,Tunisia,2015,SH.XPD.CHEX.GD.ZS,Current health spending,Health,% of GDP,6.2134,World Bank WDI
TUN,Tunisia,2016,SH.XPD.CHEX.GD.ZS,Current health spending,Health,% of GDP,6.2478,World Bank WDI
TUN,Tunisia,2017,SH.XPD.CHEX.GD.ZS,Current health spending,Health,% of GDP,6.1856,World Bank WDI
TUN,Tunisia,2018,SH.XPD.CHEX.GD.ZS,Current health spending,Health,% of GDP,5.9375,World Bank WDI
TUN,Tunisia,2019,SH.XPD.CHEX.GD.ZS,Current health spending,Health,% of GDP,6.0246,World Bank WDI
TUN,Tunisia,2020,SH.XPD.CHEX.GD.ZS,Current health spending,Health,% of GDP,7.0561,World Bank WDI
TUN,Tunisia,2021,SH.XPD.CHEX.GD.ZS,Current health spending,Health,% of GDP,7.3418,World Bank WDI
TUN,Tunisia,2022,SH.XPD.CHEX.GD.ZS,Current health spending,Health,% of GDP,7.5127,World Bank WDI
TUN,Tunisia,2023,SH.XPD.CHEX.GD.ZS,Current health spending,Health,% of GDP,7.9854,World Bank WDI
TUR,Turkiye,2000,SH.XPD.CHEX.GD.ZS,Current health spending,Health,% of GDP,4.5996,World Bank WDI
TUR,Turkiye,2001,SH.XPD.CHEX.GD.ZS,Current health spending,Health,% of GDP,4.8878,World Bank WDI
TUR,Turkiye,2002,SH.XPD.CHEX.GD.ZS,Current health spending,Health,% of GDP,5.0623,World Bank WDI
TUR,Turkiye,2003,SH.XPD.CHEX.GD.ZS,Current health spending,Health,% of GDP,5.0143,World Bank WDI
TUR,Turkiye,2004,SH.XPD.CHEX.GD.ZS,Current health spending,Health,% of GDP,4.9096,World Bank WDI
TUR,Turkiye,2005,SH.XPD.CHEX.GD.ZS,Current health spending,Health,% of GDP,4.8939,World Bank WDI
TUR,Turkiye,2006,SH.XPD.CHEX.GD.ZS,Current health spending,Health,% of GDP,5.1459,World Bank WDI
TUR,Turkiye,2007,SH.XPD.CHEX.GD.ZS,Current health spending,Health,% of GDP,5.2376,World Bank WDI
TUR,Turkiye,2008,SH.XPD.CHEX.GD.ZS,Current health spending,Health,% of GDP,5.2176,World Bank WDI
TUR,Turkiye,2009,SH.XPD.CHEX.GD.ZS,Current health spending,Health,% of GDP,5.4944,World Bank WDI
TUR,Turkiye,2010,SH.XPD.CHEX.GD.ZS,Current health spending,Health,% of GDP,5.0205,World Bank WDI
TUR,Turkiye,2011,SH.XPD.CHEX.GD.ZS,Current health spending,Health,% of GDP,4.6531,World Bank WDI
TUR,Turkiye,2012,SH.XPD.CHEX.GD.ZS,Current health spending,Health,% of GDP,4.4444,World Bank WDI
TUR,Turkiye,2013,SH.XPD.CHEX.GD.ZS,Current health spending,Health,% of GDP,4.371,World Bank WDI
TUR,Turkiye,2014,SH.XPD.CHEX.GD.ZS,Current health spending,Health,% of GDP,4.3252,World Bank WDI
TUR,Turkiye,2015,SH.XPD.CHEX.GD.ZS,Current health spending,Health,% of GDP,4.1169,World Bank WDI
TUR,Turkiye,2016,SH.XPD.CHEX.GD.ZS,Current health spending,Health,% of GDP,4.2847,World Bank WDI
TUR,Turkiye,2017,SH.XPD.CHEX.GD.ZS,Current health spending,Health,% of GDP,4.1797,World Bank WDI
TUR,Turkiye,2018,SH.XPD.CHEX.GD.ZS,Current health spending,Health,% of GDP,4.121,World Bank WDI
TUR,Turkiye,2019,SH.XPD.CHEX.GD.ZS,Current health spending,Health,% of GDP,4.3595,World Bank WDI
TUR,Turkiye,2020,SH.XPD.CHEX.GD.ZS,Current health spending,Health,% of GDP,4.6164,World Bank WDI
TUR,Turkiye,2021,SH.XPD.CHEX.GD.ZS,Current health spending,Health,% of GDP,4.5607,World Bank WDI
TUR,Turkiye,2022,SH.XPD.CHEX.GD.ZS,Current health spending,Health,% of GDP,3.7034,World Bank WDI
TUR,Turkiye,2023,SH.XPD.CHEX.GD.ZS,Current health spending,Health,% of GDP,4.2752,World Bank WDI
DZA,Algeria,1991,SL.UEM.TOTL.ZS,Unemployment,Jobs,% of labor force,20.6,World Bank WDI
DZA,Algeria,1992,SL.UEM.TOTL.ZS,Unemployment,Jobs,% of labor force,24.38,World Bank WDI
DZA,Algeria,1993,SL.UEM.TOTL.ZS,Unemployment,Jobs,% of labor force,26.23,World Bank WDI
DZA,Algeria,1994,SL.UEM.TOTL.ZS,Unemployment,Jobs,% of labor force,27.74,World Bank WDI
DZA,Algeria,1995,SL.UEM.TOTL.ZS,Unemployment,Jobs,% of labor force,31.84,World Bank WDI
DZA,Algeria,1996,SL.UEM.TOTL.ZS,Unemployment,Jobs,% of labor force,28.268,World Bank WDI
DZA,Algeria,1997,SL.UEM.TOTL.ZS,Unemployment,Jobs,% of labor force,25.43,World Bank WDI
DZA,Algeria,1998,SL.UEM.TOTL.ZS,Unemployment,Jobs,% of labor force,26.85,World Bank WDI
DZA,Algeria,1999,SL.UEM.TOTL.ZS,Unemployment,Jobs,% of labor force,28.575,World Bank WDI
DZA,Algeria,2000,SL.UEM.TOTL.ZS,Unemployment,Jobs,% of labor force,29.77,World Bank WDI
DZA,Algeria,2001,SL.UEM.TOTL.ZS,Unemployment,Jobs,% of labor force,27.3,World Bank WDI
DZA,Algeria,2002,SL.UEM.TOTL.ZS,Unemployment,Jobs,% of labor force,25.9,World Bank WDI
DZA,Algeria,2003,SL.UEM.TOTL.ZS,Unemployment,Jobs,% of labor force,23.72,World Bank WDI
DZA,Algeria,2004,SL.UEM.TOTL.ZS,Unemployment,Jobs,% of labor force,17.65,World Bank WDI
DZA,Algeria,2005,SL.UEM.TOTL.ZS,Unemployment,Jobs,% of labor force,15.27,World Bank WDI
DZA,Algeria,2006,SL.UEM.TOTL.ZS,Unemployment,Jobs,% of labor force,12.27,World Bank WDI
DZA,Algeria,2007,SL.UEM.TOTL.ZS,Unemployment,Jobs,% of labor force,13.79,World Bank WDI
DZA,Algeria,2008,SL.UEM.TOTL.ZS,Unemployment,Jobs,% of labor force,11.33,World Bank WDI
DZA,Algeria,2009,SL.UEM.TOTL.ZS,Unemployment,Jobs,% of labor force,10.16,World Bank WDI
DZA,Algeria,2010,SL.UEM.TOTL.ZS,Unemployment,Jobs,% of labor force,9.96,World Bank WDI
DZA,Algeria,2011,SL.UEM.TOTL.ZS,Unemployment,Jobs,% of labor force,9.96,World Bank WDI
DZA,Algeria,2012,SL.UEM.TOTL.ZS,Unemployment,Jobs,% of labor force,10.97,World Bank WDI
DZA,Algeria,2013,SL.UEM.TOTL.ZS,Unemployment,Jobs,% of labor force,9.82,World Bank WDI
DZA,Algeria,2014,SL.UEM.TOTL.ZS,Unemployment,Jobs,% of labor force,10.207,World Bank WDI
DZA,Algeria,2015,SL.UEM.TOTL.ZS,Unemployment,Jobs,% of labor force,11.206,World Bank WDI
DZA,Algeria,2016,SL.UEM.TOTL.ZS,Unemployment,Jobs,% of labor force,10.202,World Bank WDI
DZA,Algeria,2017,SL.UEM.TOTL.ZS,Unemployment,Jobs,% of labor force,12.0,World Bank WDI
DZA,Algeria,2018,SL.UEM.TOTL.ZS,Unemployment,Jobs,% of labor force,12.112,World Bank WDI
DZA,Algeria,2019,SL.UEM.TOTL.ZS,Unemployment,Jobs,% of labor force,12.302,World Bank WDI
DZA,Algeria,2020,SL.UEM.TOTL.ZS,Unemployment,Jobs,% of labor force,14.08,World Bank WDI
DZA,Algeria,2021,SL.UEM.TOTL.ZS,Unemployment,Jobs,% of labor force,13.656,World Bank WDI
DZA,Algeria,2022,SL.UEM.TOTL.ZS,Unemployment,Jobs,% of labor force,12.382,World Bank WDI
DZA,Algeria,2023,SL.UEM.TOTL.ZS,Unemployment,Jobs,% of labor force,11.645,World Bank WDI
DZA,Algeria,2024,SL.UEM.TOTL.ZS,Unemployment,Jobs,% of labor force,11.655,World Bank WDI
DZA,Algeria,2025,SL.UEM.TOTL.ZS,Unemployment,Jobs,% of labor force,11.633,World Bank WDI
EGY,"Egypt, Arab Rep.",1991,SL.UEM.TOTL.ZS,Unemployment,Jobs,% of labor force,9.38,World Bank WDI
EGY,"Egypt, Arab Rep.",1992,SL.UEM.TOTL.ZS,Unemployment,Jobs,% of labor force,8.92,World Bank WDI
EGY,"Egypt, Arab Rep.",1993,SL.UEM.TOTL.ZS,Unemployment,Jobs,% of labor force,10.92,World Bank WDI
EGY,"Egypt, Arab Rep.",1994,SL.UEM.TOTL.ZS,Unemployment,Jobs,% of labor force,10.93,World Bank WDI
EGY,"Egypt, Arab Rep.",1995,SL.UEM.TOTL.ZS,Unemployment,Jobs,% of labor force,11.04,World Bank WDI
EGY,"Egypt, Arab Rep.",1996,SL.UEM.TOTL.ZS,Unemployment,Jobs,% of labor force,9.0,World Bank WDI
EGY,"Egypt, Arab Rep.",1997,SL.UEM.TOTL.ZS,Unemployment,Jobs,% of labor force,8.37,World Bank WDI
EGY,"Egypt, Arab Rep.",1998,SL.UEM.TOTL.ZS,Unemployment,Jobs,% of labor force,8.03,World Bank WDI
EGY,"Egypt, Arab Rep.",1999,SL.UEM.TOTL.ZS,Unemployment,Jobs,% of labor force,7.95,World Bank WDI
EGY,"Egypt, Arab Rep.",2000,SL.UEM.TOTL.ZS,Unemployment,Jobs,% of labor force,8.98,World Bank WDI
EGY,"Egypt, Arab Rep.",2001,SL.UEM.TOTL.ZS,Unemployment,Jobs,% of labor force,9.26,World Bank WDI
EGY,"Egypt, Arab Rep.",2002,SL.UEM.TOTL.ZS,Unemployment,Jobs,% of labor force,10.01,World Bank WDI
EGY,"Egypt, Arab Rep.",2003,SL.UEM.TOTL.ZS,Unemployment,Jobs,% of labor force,10.91,World Bank WDI
EGY,"Egypt, Arab Rep.",2004,SL.UEM.TOTL.ZS,Unemployment,Jobs,% of labor force,10.32,World Bank WDI
EGY,"Egypt, Arab Rep.",2005,SL.UEM.TOTL.ZS,Unemployment,Jobs,% of labor force,11.049,World Bank WDI
EGY,"Egypt, Arab Rep.",2006,SL.UEM.TOTL.ZS,Unemployment,Jobs,% of labor force,10.49,World Bank WDI
EGY,"Egypt, Arab Rep.",2007,SL.UEM.TOTL.ZS,Unemployment,Jobs,% of labor force,8.8,World Bank WDI
EGY,"Egypt, Arab Rep.",2008,SL.UEM.TOTL.ZS,Unemployment,Jobs,% of labor force,8.517,World Bank WDI
EGY,"Egypt, Arab Rep.",2009,SL.UEM.TOTL.ZS,Unemployment,Jobs,% of labor force,9.087,World Bank WDI
EGY,"Egypt, Arab Rep.",2010,SL.UEM.TOTL.ZS,Unemployment,Jobs,% of labor force,8.757,World Bank WDI
EGY,"Egypt, Arab Rep.",2011,SL.UEM.TOTL.ZS,Unemployment,Jobs,% of labor force,11.849,World Bank WDI
EGY,"Egypt, Arab Rep.",2012,SL.UEM.TOTL.ZS,Unemployment,Jobs,% of labor force,12.597,World Bank WDI
EGY,"Egypt, Arab Rep.",2013,SL.UEM.TOTL.ZS,Unemployment,Jobs,% of labor force,13.154,World Bank WDI
EGY,"Egypt, Arab Rep.",2014,SL.UEM.TOTL.ZS,Unemployment,Jobs,% of labor force,13.105,World Bank WDI
EGY,"Egypt, Arab Rep.",2015,SL.UEM.TOTL.ZS,Unemployment,Jobs,% of labor force,13.052,World Bank WDI
EGY,"Egypt, Arab Rep.",2016,SL.UEM.TOTL.ZS,Unemployment,Jobs,% of labor force,12.45,World Bank WDI
EGY,"Egypt, Arab Rep.",2017,SL.UEM.TOTL.ZS,Unemployment,Jobs,% of labor force,11.767,World Bank WDI
EGY,"Egypt, Arab Rep.",2018,SL.UEM.TOTL.ZS,Unemployment,Jobs,% of labor force,9.855,World Bank WDI
EGY,"Egypt, Arab Rep.",2019,SL.UEM.TOTL.ZS,Unemployment,Jobs,% of labor force,7.851,World Bank WDI
EGY,"Egypt, Arab Rep.",2020,SL.UEM.TOTL.ZS,Unemployment,Jobs,% of labor force,7.974,World Bank WDI
EGY,"Egypt, Arab Rep.",2021,SL.UEM.TOTL.ZS,Unemployment,Jobs,% of labor force,7.441,World Bank WDI
EGY,"Egypt, Arab Rep.",2022,SL.UEM.TOTL.ZS,Unemployment,Jobs,% of labor force,6.546,World Bank WDI
EGY,"Egypt, Arab Rep.",2023,SL.UEM.TOTL.ZS,Unemployment,Jobs,% of labor force,6.753,World Bank WDI
EGY,"Egypt, Arab Rep.",2024,SL.UEM.TOTL.ZS,Unemployment,Jobs,% of labor force,6.817,World Bank WDI
EGY,"Egypt, Arab Rep.",2025,SL.UEM.TOTL.ZS,Unemployment,Jobs,% of labor force,6.781,World Bank WDI
JOR,Jordan,1991,SL.UEM.TOTL.ZS,Unemployment,Jobs,% of labor force,21.439,World Bank WDI
JOR,Jordan,1992,SL.UEM.TOTL.ZS,Unemployment,Jobs,% of labor force,19.947,World Bank WDI
JOR,Jordan,1993,SL.UEM.TOTL.ZS,Unemployment,Jobs,% of labor force,19.7,World Bank WDI
JOR,Jordan,1994,SL.UEM.TOTL.ZS,Unemployment,Jobs,% of labor force,16.894,World Bank WDI
JOR,Jordan,1995,SL.UEM.TOTL.ZS,Unemployment,Jobs,% of labor force,14.6,World Bank WDI
JOR,Jordan,1996,SL.UEM.TOTL.ZS,Unemployment,Jobs,% of labor force,13.7,World Bank WDI
JOR,Jordan,1997,SL.UEM.TOTL.ZS,Unemployment,Jobs,% of labor force,13.74,World Bank WDI
JOR,Jordan,1998,SL.UEM.TOTL.ZS,Unemployment,Jobs,% of labor force,13.841,World Bank WDI
JOR,Jordan,1999,SL.UEM.TOTL.ZS,Unemployment,Jobs,% of labor force,13.763,World Bank WDI
JOR,Jordan,2000,SL.UEM.TOTL.ZS,Unemployment,Jobs,% of labor force,13.7,World Bank WDI
JOR,Jordan,2001,SL.UEM.TOTL.ZS,Unemployment,Jobs,% of labor force,14.7,World Bank WDI
JOR,Jordan,2002,SL.UEM.TOTL.ZS,Unemployment,Jobs,% of labor force,15.3,World Bank WDI
JOR,Jordan,2003,SL.UEM.TOTL.ZS,Unemployment,Jobs,% of labor force,14.5,World Bank WDI
JOR,Jordan,2004,SL.UEM.TOTL.ZS,Unemployment,Jobs,% of labor force,14.626,World Bank WDI
JOR,Jordan,2005,SL.UEM.TOTL.ZS,Unemployment,Jobs,% of labor force,14.8,World Bank WDI
JOR,Jordan,2006,SL.UEM.TOTL.ZS,Unemployment,Jobs,% of labor force,14.0,World Bank WDI
JOR,Jordan,2007,SL.UEM.TOTL.ZS,Unemployment,Jobs,% of labor force,13.1,World Bank WDI
JOR,Jordan,2008,SL.UEM.TOTL.ZS,Unemployment,Jobs,% of labor force,12.7,World Bank WDI
JOR,Jordan,2009,SL.UEM.TOTL.ZS,Unemployment,Jobs,% of labor force,12.9,World Bank WDI
JOR,Jordan,2010,SL.UEM.TOTL.ZS,Unemployment,Jobs,% of labor force,12.5,World Bank WDI
JOR,Jordan,2011,SL.UEM.TOTL.ZS,Unemployment,Jobs,% of labor force,12.9,World Bank WDI
JOR,Jordan,2012,SL.UEM.TOTL.ZS,Unemployment,Jobs,% of labor force,12.2,World Bank WDI
JOR,Jordan,2013,SL.UEM.TOTL.ZS,Unemployment,Jobs,% of labor force,12.6,World Bank WDI
JOR,Jordan,2014,SL.UEM.TOTL.ZS,Unemployment,Jobs,% of labor force,11.9,World Bank WDI
JOR,Jordan,2015,SL.UEM.TOTL.ZS,Unemployment,Jobs,% of labor force,13.075,World Bank WDI
JOR,Jordan,2016,SL.UEM.TOTL.ZS,Unemployment,Jobs,% of labor force,15.275,World Bank WDI
JOR,Jordan,2017,SL.UEM.TOTL.ZS,Unemployment,Jobs,% of labor force,18.12,World Bank WDI
JOR,Jordan,2018,SL.UEM.TOTL.ZS,Unemployment,Jobs,% of labor force,18.257,World Bank WDI
JOR,Jordan,2019,SL.UEM.TOTL.ZS,Unemployment,Jobs,% of labor force,16.801,World Bank WDI
JOR,Jordan,2020,SL.UEM.TOTL.ZS,Unemployment,Jobs,% of labor force,19.213,World Bank WDI
